Window,Data_Type,Name,Off,Def,Rapm,Season,Possessions,Alpha
2002-03-04,Playoff with Prior,Chucky Brown,-0.2468736135548522,0.12242117827563553,-0.36929479183048775,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Larry Hughes,0.5123699738495257,0.8961034286093924,-0.38373345475986675,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Leon Smith,-0.0586015309616633,0.34884120658393136,-0.4074427375455947,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Leandro Barbosa,0.8101746150079581,1.2315422728919965,-0.4213676578840385,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Chris Childs,-2.0361288157025252,-1.6025769158080565,-0.43355189989446874,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Robert Archibald,-2.0299064143063794,-1.596130709610364,-0.43377570469601523,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Matt Carroll,-0.501272172028162,-0.06591471943317147,-0.4353574525949905,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Voshon Lenard,1.1790481170219036,1.6159124955173882,-0.43686437849548443,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Maurice Carter,-0.7450059172340684,-0.3073358027393113,-0.4376701144947571,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Norman Richardson,-0.04801315977761191,0.3924388261187633,-0.44045198589637524,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Calvin Booth,-0.5594438129261466,-0.07511189004034614,-0.4843319228858005,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Travis Best,0.04257437388167067,0.5356295598918797,-0.4930551860102089,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Zydrunas Ilgauskas,0.5620176388741951,1.0579114471661832,-0.49589380829198804,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Kerry Kittles,0.18776243352348498,0.687529641830355,-0.49976720830687005,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Ken Johnson,0.018946595093311296,0.5390839935113406,-0.5201373984180293,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Evan Eschmeyer,-1.546614164052161,-1.0242240246372696,-0.5223901394148913,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Zach Randolph,0.3071939072743894,0.832104761229652,-0.5249108539552627,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Brevin Knight,-1.9262506264646286,-1.4002453443860288,-0.5260052820786,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Scott Williams,-1.3373757403499886,-0.8086938393595828,-0.5286819009904058,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Carmelo Anthony,0.14639202727953848,0.6763567221869186,-0.5299646949073801,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Reece Gaines,-0.43254842131909155,0.10023285323831985,-0.5327812745574114,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Chris Crawford,1.0175408616542374,1.5519877886145281,-0.5344469269602908,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Nick Van Exel,2.575601900839505,3.1113234846578663,-0.5357215838183614,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Tyronn Lue,0.9628817909481566,1.50385539345326,-0.5409736025051034,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Damon Jones,0.6756841819674599,1.2198034204682986,-0.5441192385008387,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Calbert Cheaney,0.22355938498770778,0.7881998920923685,-0.5646405071046608,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Antawn Jamison,1.586589507186032,2.152935285720462,-0.56634577853443,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,LaPhonso Ellis,-1.9787023277485742,-1.410896278619878,-0.5678060491286963,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Darrick Martin,-1.68633958649307,-1.1072836433056117,-0.5790559431874583,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Derrick McKey,0.23241812148214322,0.8121839470246657,-0.5797658255425224,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Chris Mills,0.0221992293115661,0.620795677489016,-0.5985964481774498,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Ricky Davis,1.1421553207257882,1.742165726139118,-0.6000104054133297,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Jake Tsakalidis,-1.805202180093655,-1.1950714233244983,-0.6101307567691567,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Erick Barkley,-0.28735600507941117,0.3336932376097621,-0.6210492426891733,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Rasho Nesterovic,-0.7551022453654481,-0.112896975548645,-0.6422052698168031,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Tim Hardaway,1.0370646545948619,1.6809302742526306,-0.6438656196577688,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Samuel Dalembert,-0.787961546909636,-0.1302364510346576,-0.6577250958749784,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Joseph Forte,-0.5900953550201038,0.07480813173235602,-0.6649034867524598,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Lucious Harris,-0.33820292093030896,0.3303127383362972,-0.6685156592666062,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Jake Voskuhl,-0.4308010667088763,0.2530758694468196,-0.6838769361556959,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Vincent Yarbrough,-0.18178067530801367,0.5060446141640558,-0.6878252894720694,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Joel Przybilla,-1.033133303189651,-0.33366478220869566,-0.6994685209809554,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Sean Marks,-0.9208097352432861,-0.21247681100378635,-0.7083329242394998,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Dion Glover,-0.2572432429116612,0.45365527415799867,-0.7108985170696599,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Victor Alexander,-0.5070460505377565,0.2128975482987393,-0.7199435988364958,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Jason Collier,0.7409730753247095,1.4785745502801089,-0.7376014749553994,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Marquis Daniels,0.7346355821616138,1.4778655320179106,-0.7432299498562966,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Alan Henderson,-0.5518192077387469,0.1917599113368675,-0.7435791190756145,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Dan Langhi,-0.7452973582812346,0.0160733556263937,-0.7613707139076282,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Allan Houston,1.7580058463680868,2.5301672356883285,-0.7721613893202417,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Ernest Brown,-0.4726949640979182,0.3257776461811587,-0.798472610279077,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Lonny Baxter,-1.2470781107628022,-0.4409451084820326,-0.8061330022807696,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Oscar Torres,0.014807316267980309,0.8319197089222968,-0.8171123926543165,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Willie Green,-0.5049039858046207,0.3260586632281089,-0.8309626490327296,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Anthony Johnson,-1.2006238030156715,-0.34522536801320297,-0.8553984350024685,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Francisco Elson,-1.8637126289319386,-0.9986773804618404,-0.865035248470098,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Jason Williams,2.5690092129596045,3.450854389168771,-0.8818451762091666,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Patrick Ewing,-0.8672139312257959,0.018352679477390277,-0.8855666107031862,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Lawrence Funderburke,-0.22787672386750638,0.6764324560586,-0.9043091799261063,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Jaren Jackson,-0.40968453351301737,0.5183112588615405,-0.9279957923745579,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Donny Marshall,-0.4403965059209285,0.49762789353504516,-0.9380243994559736,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Dan Gadzuric,-0.47899734456960175,0.46893040709061085,-0.9479277516602127,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Alvin Williams,0.9996354551634319,1.9501136745265557,-0.9504782193631237,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Mark Strickland,-0.7719023882010232,0.18356321751084406,-0.9554656057118672,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Qyntel Woods,-1.4169833799206075,-0.436026377100997,-0.9809570028196105,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Reggie Evans,-1.8371074254080626,-0.8540668015914169,-0.9830406238166457,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Tamar Slay,-0.22267496458415392,0.7798713041900002,-1.002546268774154,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Christian Laettner,-0.1689375627553381,0.8375480903889811,-1.0064856531443191,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Quincy Lewis,-1.096765440404029,-0.08055893333047022,-1.0162065070735589,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Smush Parker,-0.4117076910389537,0.6150696207275741,-1.0267773117665278,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Mark Madsen,-0.46508691998694773,0.5727004657312585,-1.0377873857182063,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Chris Bosh,-1.9196039413074149,-0.8788014651670297,-1.0408024761403851,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Antonis Fotsis,-0.8345154313652905,0.21257264227322042,-1.0470880736385109,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Mo Williams,-1.3135938577133315,-0.25594790659971733,-1.0576459511136143,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Jumaine Jones,0.5367882974002994,1.5991955296154232,-1.062407232215124,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Steven Smith,-0.06979848503977085,0.9947340343127433,-1.0645325193525141,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Mikki Moore,-1.6690053686146618,-0.5970862448954333,-1.0719191237192287,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Mark Pope,-0.38890996283092044,0.6832360806985912,-1.0721460435295116,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Stephen Jackson,1.0744501005458924,2.1781383618530223,-1.1036882613071297,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Mark Bryant,-1.1840431137411835,-0.0702569950332348,-1.1137861187079487,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,DeSagana Diop,-2.388262868676795,-1.271889642948167,-1.116373225728628,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Jabari Smith,-0.8429008130677272,0.27918488158913213,-1.1220856946568594,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Kenny Satterfield,-1.192238391900745,-0.038623805004215785,-1.1536145868965293,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Marc Jackson,-0.481557425747842,0.6742430407174888,-1.1558004664653307,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Jiri Welsch,0.196113120310008,1.3548125617754896,-1.1586994414654816,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Joe Crispin,-0.7516329816004191,0.4139072879550269,-1.165540269555446,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Michael Redd,3.434851374775147,4.604053415353899,-1.1692020405787527,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Hanno Mottola,0.6645660521186716,1.8414160953244496,-1.176850043205778,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Boris Diaw,-1.722526564124374,-0.5412166896230457,-1.1813098745013284,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Loren Woods,-0.8487851489365458,0.3421383778634994,-1.190923526800045,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Brian Skinner,-0.41207169116913256,0.8117937832454056,-1.2238654744145383,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Ansu Sesay,-2.9996264083712183,-1.7591585117220123,-1.240467896649206,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Chris Kaman,0.17913333473600496,1.479507550023739,-1.300374215287734,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Mengke Bateer,-0.895970654367674,0.42035107920280296,-1.316321733570477,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Jahidi White,0.3479001918665042,1.6648930186053523,-1.316992826738848,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Brian Cook,-0.9233015851497615,0.40244935767394174,-1.325750942823703,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Greg Anthony,-0.005803274411676865,1.3602203471934486,-1.3660236216051256,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Zoran Planinic,-1.3553348546206208,0.019919066623510628,-1.3752539212441315,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Kendall Gill,-2.9507516986996585,-1.5413181692086337,-1.4094335294910245,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Brian Scalabrine,-0.4298448428308739,0.9801926926222853,-1.4100375354531591,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Donnell Harvey,-2.983727075766545,-1.570658517003038,-1.413068558763507,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Shammond Williams,-0.7620049950834467,0.6513757939955398,-1.4133807890789865,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Tyrone Hill,-0.9293613988160365,0.4944289891047688,-1.4237903879208054,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Keith Bogans,0.3003237624422621,1.7319633301095816,-1.4316395676673195,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Travis Knight,-1.5775440124550475,-0.13350521421345943,-1.444038798241588,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,J.R. Bremer,-0.7653378064386868,0.7389945094348884,-1.5043323158735753,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Zaza Pachulia,-1.409786763068287,0.10147585120740898,-1.511262614275696,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Felipe Lopez,-0.3619991807157504,1.1649578885612917,-1.526957069277042,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Bruno Sundov,-1.1603987604159434,0.3822432614517692,-1.5426420218677124,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Glenn Robinson,1.2198644273264663,2.765833002126961,-1.5459685748004948,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Kenny Thomas,0.5343259708744348,2.0806719439439854,-1.5463459730695506,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Jeryl Sasser,-2.0303888255689664,-0.47900060189809923,-1.551388223670867,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Shawn Kemp,-0.6463850804249837,0.9114819799286973,-1.557867060353681,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Junior Harrington,-3.193877502696856,-1.6211659629411734,-1.5727115397556828,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Brandon Hunter,-1.3614443540769015,0.21403924349090528,-1.5754835975678068,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Michael Ruffin,-1.1927445231692573,0.3902730973088003,-1.5830176204780575,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Troy Hudson,0.8537353483449672,2.471854284795741,-1.6181189364507742,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Dean Oliver,-1.3063470916243818,0.3180807433924526,-1.6244278350168344,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Jud Buechler,-0.9115297918579441,0.7550921877905147,-1.666621979648459,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Ronald Dupree,-1.6471122324614906,0.020366000183762015,-1.6674782326452526,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Hubert Davis,-0.6598186148874372,1.0129222535477942,-1.6727408684352314,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Eddy Curry,1.443866311533575,3.127374904254491,-1.6835085927209157,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,David Wesley,-0.8169129908811699,0.87110711809794,-1.6880201089791096,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Amal McCaskill,-0.8886496531164717,0.8031225045771258,-1.6917721576935976,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Brian Shaw,-0.34464767582520434,1.363815971786754,-1.7084636476119581,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Sean Rooks,-1.6961546555431979,0.05177564408785106,-1.747930299631049,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Jay Williams,-0.9132552552507942,0.836666334376801,-1.7499215896275955,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,David West,-1.5258897747697007,0.23521519636718466,-1.7611049711368854,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Chris Whitney,-0.18661674724686853,1.6102089487689482,-1.7968256960158167,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Maciej Lampe,-0.3983121497293788,1.4001142807579445,-1.7984264304873234,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Courtney Alexander,-1.0652814677124025,0.7370387236036443,-1.8023201913160467,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Maurice Taylor,-2.057060656733103,-0.2398354804495653,-1.8172251762835374,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Alton Ford,-1.3777450483960874,0.4554063549908216,-1.8331514033869087,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Slava Medvedenko,-1.892091384359949,-0.04794924835384955,-1.8441421360060994,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Johnny Newman,-1.6183777525176912,0.2486730497893413,-1.8670508023070327,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Britton Johnsen,-1.7461032927945725,0.1440822118440874,-1.8901855046386598,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Corie Blount,-1.1087855111534726,0.8062630532512975,-1.9150485644047703,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Vitaly Potapenko,-0.1231921872891075,1.7946609633018598,-1.9178531505909673,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Mamadou N'diaye,-0.5952053362657437,1.3841720211054414,-1.979377357371185,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Linton Johnson,-3.0953635794864054,-1.0972410673620896,-1.9981225121243156,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Vin Baker,0.7848176123672119,2.78799262668659,-2.0031750143193783,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Jacque Vaughn,-1.668340205189614,0.35003698847682324,-2.0183771936664376,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Don Reid,-2.613415700978481,-0.5644722798202414,-2.04894342115824,2002-2003-2004,60288,4000
2002-03-04,Playoff with Prior,Ira Newble,-0.9436878665478318,1.123566835335077,-2.067254701882909,2002-2003-2004,60288,4000
